case:concept:name,concept:name,time:timestamp,org:resource,booking_period,desk,product,currency,counterparty_tier,notional_usd
BK-0125,Compliance Check,2026-05-05T08:30:00Z,compliance_02,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0125,Credit Check,2026-05-05T08:41:00Z,credit_02,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0125,Confirm Booking,2026-05-05T09:07:00Z,confirmations_02,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0125,Post to Ledger,2026-05-05T09:14:00Z,ledger_bot_01,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0125,Booking Complete,2026-05-05T09:17:00Z,workflow_bot_01,monitoring,FX,FX Forward,EUR,Tier 1,11371000.0
BK-0126,Trade Captured,2026-05-05T10:00:00Z,trader_03,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Validate Economics,2026-05-05T10:14:00Z,ops_analyst_02,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Enrich Counterparty,2026-05-05T10:24:00Z,static_data_01,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Compliance Check,2026-05-05T10:37:00Z,compliance_02,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Credit Check,2026-05-05T10:50:00Z,credit_01,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Confirm Booking,2026-05-05T11:08:00Z,confirmations_01,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Post to Ledger,2026-05-05T11:21:00Z,ledger_bot_01,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0126,Booking Complete,2026-05-05T11:23:00Z,workflow_bot_01,monitoring,Equities,Equity Option,EUR,Tier 1,18309000.0
BK-0127,Trade Captured,2026-05-05T12:00:00Z,trader_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Validate Economics,2026-05-05T12:13:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Enrich Counterparty,2026-05-05T12:23:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Compliance Check,2026-05-05T12:37:00Z,compliance_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Credit Check,2026-05-05T12:50:00Z,credit_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Post to Ledger,2026-05-05T12:58:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Supervisor Approval,2026-05-05T13:26:00Z,supervisor_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Confirm Booking,2026-05-05T13:40:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0127,Booking Complete,2026-05-05T13:43:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,80000000.0
BK-0128,Trade Captured,2026-05-05T14:00:00Z,trader_03,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Validate Economics,2026-05-05T14:12:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Enrich Counterparty,2026-05-05T14:21:00Z,static_data_02,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Compliance Check,2026-05-05T14:34:00Z,compliance_02,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Credit Check,2026-05-05T14:46:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Confirm Booking,2026-05-05T15:07:00Z,confirmations_02,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Post to Ledger,2026-05-05T15:12:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0128,Booking Complete,2026-05-05T15:16:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 2,23345000.0
BK-0129,Trade Captured,2026-05-06T08:00:00Z,trader_01,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Validate Economics,2026-05-06T08:14:00Z,ops_analyst_03,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Enrich Counterparty,2026-05-06T08:24:00Z,static_data_02,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Compliance Check,2026-05-06T08:40:00Z,compliance_02,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Credit Check,2026-05-06T08:54:00Z,credit_01,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Confirm Booking,2026-05-06T09:18:00Z,confirmations_01,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Post to Ledger,2026-05-06T09:27:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0129,Booking Complete,2026-05-06T09:30:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 2,34944000.0
BK-0130,Trade Captured,2026-05-06T10:00:00Z,trader_01,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Validate Economics,2026-05-06T10:06:00Z,ops_analyst_01,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Enrich Counterparty,2026-05-06T10:17:00Z,static_data_01,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Compliance Check,2026-05-06T10:39:00Z,compliance_02,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Credit Check,2026-05-06T10:51:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Confirm Booking,2026-05-06T11:09:00Z,confirmations_01,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Post to Ledger,2026-05-06T11:17:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0130,Booking Complete,2026-05-06T11:21:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,8040000.0
BK-0131,Trade Captured,2026-05-06T12:00:00Z,trader_02,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Validate Economics,2026-05-06T12:21:00Z,ops_analyst_02,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Enrich Counterparty,2026-05-06T12:29:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Compliance Check,2026-05-06T12:40:00Z,compliance_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Credit Check,2026-05-06T12:57:00Z,credit_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Confirm Booking,2026-05-06T13:18:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Post to Ledger,2026-05-06T13:24:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0131,Booking Complete,2026-05-06T13:28:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 2,27260000.0
BK-0132,Trade Captured,2026-05-06T14:00:00Z,trader_03,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Validate Economics,2026-05-06T14:07:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Enrich Counterparty,2026-05-06T14:15:00Z,static_data_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Compliance Check,2026-05-06T14:25:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Credit Check,2026-05-06T14:48:00Z,credit_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Confirm Booking,2026-05-06T15:10:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Post to Ledger,2026-05-06T15:17:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0132,Booking Complete,2026-05-06T15:20:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,28770000.0
BK-0133,Trade Captured,2026-05-07T08:00:00Z,trader_03,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Validate Economics,2026-05-07T08:07:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Amend Booking,2026-05-07T08:24:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Validate Economics,2026-05-07T08:34:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Amend Booking,2026-05-07T08:47:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Validate Economics,2026-05-07T08:59:00Z,ops_analyst_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Amend Booking,2026-05-07T09:09:00Z,ops_analyst_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Validate Economics,2026-05-07T09:22:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Amend Booking,2026-05-07T09:42:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Validate Economics,2026-05-07T09:55:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Enrich Counterparty,2026-05-07T10:08:00Z,static_data_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Compliance Check,2026-05-07T10:23:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Credit Check,2026-05-07T10:35:00Z,credit_02,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Confirm Booking,2026-05-07T10:58:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Post to Ledger,2026-05-07T11:06:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0133,Booking Complete,2026-05-07T11:10:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 3,12000000.0
BK-0134,Trade Captured,2026-05-07T10:00:00Z,trader_01,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Validate Economics,2026-05-07T10:07:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Enrich Counterparty,2026-05-07T10:22:00Z,static_data_01,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Compliance Check,2026-05-07T10:31:00Z,compliance_02,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Credit Check,2026-05-07T10:42:00Z,credit_01,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Confirm Booking,2026-05-07T11:00:00Z,confirmations_01,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Post to Ledger,2026-05-07T11:07:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0134,Booking Complete,2026-05-07T11:11:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 2,39370000.0
BK-0135,Trade Captured,2026-05-07T12:00:00Z,trader_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Validate Economics,2026-05-07T12:13:00Z,ops_analyst_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Amend Booking,2026-05-07T12:34:00Z,ops_analyst_03,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Validate Economics,2026-05-07T12:46:00Z,ops_analyst_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Enrich Counterparty,2026-05-07T12:56:00Z,static_data_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Compliance Check,2026-05-07T13:15:00Z,compliance_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Credit Check,2026-05-07T13:31:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Confirm Booking,2026-05-07T13:47:00Z,confirmations_02,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Post to Ledger,2026-05-07T13:55:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0135,Booking Complete,2026-05-07T13:58:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,29292000.0
BK-0136,Trade Captured,2026-05-07T14:00:00Z,trader_03,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Validate Economics,2026-05-07T14:23:00Z,ops_analyst_01,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Enrich Counterparty,2026-05-07T14:32:00Z,static_data_01,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Compliance Check,2026-05-07T14:44:00Z,compliance_02,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Credit Check,2026-05-07T14:57:00Z,credit_02,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Confirm Booking,2026-05-07T15:22:00Z,confirmations_02,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Post to Ledger,2026-05-07T15:31:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0136,Booking Complete,2026-05-07T15:35:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 2,30000000.0
BK-0137,Trade Captured,2026-05-08T08:00:00Z,trader_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Validate Economics,2026-05-08T08:09:00Z,ops_analyst_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Enrich Counterparty,2026-05-08T08:22:00Z,static_data_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Compliance Check,2026-05-08T08:38:00Z,compliance_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Credit Check,2026-05-08T08:52:00Z,credit_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Confirm Booking,2026-05-08T09:08:00Z,confirmations_02,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Post to Ledger,2026-05-08T09:14:00Z,ledger_bot_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0137,Booking Complete,2026-05-08T09:17:00Z,workflow_bot_01,monitoring,FX,FX Forward,JPY,Tier 1,29376000.0
BK-0138,Trade Captured,2026-05-08T10:00:00Z,trader_02,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Validate Economics,2026-05-08T10:09:00Z,ops_analyst_01,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Enrich Counterparty,2026-05-08T10:23:00Z,static_data_01,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Compliance Check,2026-05-08T10:41:00Z,compliance_01,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Credit Check,2026-05-08T11:01:00Z,credit_02,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Confirm Booking,2026-05-08T11:13:00Z,confirmations_01,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Post to Ledger,2026-05-08T11:20:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0138,Booking Complete,2026-05-08T11:23:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 2,36329000.0
BK-0139,Trade Captured,2026-05-08T12:00:00Z,trader_03,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Validate Economics,2026-05-08T12:14:00Z,ops_analyst_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Enrich Counterparty,2026-05-08T12:26:00Z,static_data_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Credit Check,2026-05-08T12:39:00Z,credit_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Supervisor Approval,2026-05-08T13:42:00Z,supervisor_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Confirm Booking,2026-05-08T13:54:00Z,confirmations_02,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Post to Ledger,2026-05-08T14:00:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0139,Booking Complete,2026-05-08T14:02:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 1,80000000.0
BK-0140,Trade Captured,2026-05-08T14:00:00Z,trader_02,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Validate Economics,2026-05-08T14:09:00Z,ops_analyst_01,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Enrich Counterparty,2026-05-08T14:17:00Z,static_data_02,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Compliance Check,2026-05-08T14:33:00Z,compliance_01,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Credit Check,2026-05-08T14:41:00Z,credit_02,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Supervisor Approval,2026-05-08T15:16:00Z,supervisor_01,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Confirm Booking,2026-05-08T15:35:00Z,confirmations_01,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Post to Ledger,2026-05-08T15:42:00Z,ledger_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0140,Booking Complete,2026-05-08T15:45:00Z,workflow_bot_01,monitoring,Equities,Equity Option,USD,Tier 1,98759000.0
BK-0141,Trade Captured,2026-05-11T08:00:00Z,trader_02,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Validate Economics,2026-05-11T08:14:00Z,ops_analyst_02,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Enrich Counterparty,2026-05-11T08:23:00Z,static_data_01,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Compliance Check,2026-05-11T08:42:00Z,compliance_02,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Manual Override,2026-05-11T08:49:00Z,override_user_99,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Credit Check,2026-05-11T09:12:00Z,credit_02,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Confirm Booking,2026-05-11T09:28:00Z,confirmations_01,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Post to Ledger,2026-05-11T09:36:00Z,ledger_bot_01,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0141,Booking Complete,2026-05-11T09:39:00Z,workflow_bot_01,monitoring,FX,FX Forward,EUR,Tier 3,12000000.0
BK-0142,Trade Captured,2026-05-11T10:00:00Z,trader_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Validate Economics,2026-05-11T10:10:00Z,ops_analyst_02,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Enrich Counterparty,2026-05-11T10:21:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Compliance Check,2026-05-11T10:37:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Credit Check,2026-05-11T11:03:00Z,credit_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Confirm Booking,2026-05-11T11:25:00Z,confirmations_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Post to Ledger,2026-05-11T11:31:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0142,Booking Complete,2026-05-11T11:33:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,GBP,Tier 2,12283000.0
BK-0143,Trade Captured,2026-05-11T12:00:00Z,trader_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Validate Economics,2026-05-11T12:09:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Enrich Counterparty,2026-05-11T12:23:00Z,static_data_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Compliance Check,2026-05-11T12:35:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Credit Check,2026-05-11T12:53:00Z,credit_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Confirm Booking,2026-05-11T13:16:00Z,confirmations_02,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Post to Ledger,2026-05-11T13:21:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0143,Booking Complete,2026-05-11T13:23:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,USD,Tier 1,21225000.0
BK-0144,Trade Captured,2026-05-11T14:00:00Z,trader_01,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Validate Economics,2026-05-11T14:06:00Z,ops_analyst_03,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Enrich Counterparty,2026-05-11T14:13:00Z,static_data_01,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Compliance Check,2026-05-11T14:29:00Z,compliance_02,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Manual Override,2026-05-11T14:36:00Z,override_user_99,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Credit Check,2026-05-11T14:52:00Z,credit_01,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Confirm Booking,2026-05-11T15:02:00Z,confirmations_02,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Post to Ledger,2026-05-11T15:10:00Z,ledger_bot_01,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0144,Booking Complete,2026-05-11T15:13:00Z,workflow_bot_01,monitoring,FX,FX Forward,GBP,Tier 3,12000000.0
BK-0145,Trade Captured,2026-05-11T08:00:00Z,trader_01,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Validate Economics,2026-05-11T08:11:00Z,ops_analyst_03,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Enrich Counterparty,2026-05-11T08:18:00Z,static_data_01,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Compliance Check,2026-05-11T08:36:00Z,compliance_02,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Credit Check,2026-05-11T08:51:00Z,credit_01,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Confirm Booking,2026-05-11T08:59:00Z,confirmations_01,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Post to Ledger,2026-05-11T09:13:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0145,Booking Complete,2026-05-11T09:16:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 1,18612000.0
BK-0146,Trade Captured,2026-05-11T10:00:00Z,trader_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Validate Economics,2026-05-11T10:14:00Z,ops_analyst_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Amend Booking,2026-05-11T10:36:00Z,ops_analyst_03,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Validate Economics,2026-05-11T10:59:00Z,ops_analyst_02,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Enrich Counterparty,2026-05-11T11:05:00Z,static_data_02,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Compliance Check,2026-05-11T11:22:00Z,compliance_02,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Credit Check,2026-05-11T11:42:00Z,credit_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Supervisor Approval,2026-05-11T12:13:00Z,supervisor_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Confirm Booking,2026-05-11T12:39:00Z,confirmations_02,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Post to Ledger,2026-05-11T12:55:00Z,ledger_bot_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0146,Booking Complete,2026-05-11T12:57:00Z,workflow_bot_01,monitoring,Rates,Interest Rate Swap,EUR,Tier 1,50059000.0
BK-0147,Trade Captured,2026-05-11T12:00:00Z,trader_02,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Validate Economics,2026-05-11T12:13:00Z,ops_analyst_02,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Enrich Counterparty,2026-05-11T12:22:00Z,static_data_02,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Compliance Check,2026-05-11T12:37:00Z,compliance_01,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Credit Check,2026-05-11T12:57:00Z,credit_01,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Confirm Booking,2026-05-14T13:22:00Z,confirmations_01,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Post to Ledger,2026-05-14T13:31:00Z,ledger_bot_01,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0147,Booking Complete,2026-05-14T13:35:00Z,workflow_bot_01,monitoring,FX,FX Forward,USD,Tier 1,12000000.0
BK-0148,Trade Captured,2026-05-11T14:00:00Z,trader_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Validate Economics,2026-05-11T14:11:00Z,ops_analyst_02,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Amend Booking,2026-05-11T14:31:00Z,ops_analyst_02,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Validate Economics,2026-05-11T14:48:00Z,ops_analyst_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Amend Booking,2026-05-11T15:06:00Z,ops_analyst_03,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Validate Economics,2026-05-11T15:20:00Z,ops_analyst_02,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Amend Booking,2026-05-11T15:30:00Z,ops_analyst_01,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Validate Economics,2026-05-11T15:43:00Z,ops_analyst_02,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Amend Booking,2026-05-11T16:07:00Z,ops_analyst_03,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
BK-0148,Validate Economics,2026-05-11T16:15:00Z,ops_analyst_03,monitoring,Equities,Equity Option,EUR,Tier 2,12000000.0
